2024-02-13 20:09:58.4255|Program|DEBUG|Program initialisation | 
2024-02-13 20:09:58.4734|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|DEBUG|Using key {03f48be6-6eba-4f09-a62b-0dac1b4d7346} as the default key. | 
2024-02-13 20:09:58.4869|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|DEBUG|Key ring with default key {03f48be6-6eba-4f09-a62b-0dac1b4d7346} was loaded during application startup. | 
2024-02-13 20:09:58.6304|Microsoft.Hosting.Lifetime|INFO|Now listening on: http://localhost:5000 | 
2024-02-13 20:09:58.6304|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly PiggyBankBackEnd | 
2024-02-13 20:09:58.6304|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh | 
2024-02-13 20:09:58.6304|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net | 
2024-02-13 20:09:58.6304|Microsoft.Hosting.Lifetime|INFO|Application started. Press Ctrl+C to shut down. | 
2024-02-13 20:09:58.6304|Microsoft.Hosting.Lifetime|INFO|Hosting environment: Development | 
2024-02-13 20:09:58.6304|Microsoft.Hosting.Lifetime|INFO|Content root path: F:\Yulya\repos\PiggyBank\PiggyBankBackEnd | 
2024-02-13 20:09:58.6304|Microsoft.Extensions.Hosting.Internal.Host|DEBUG|Hosting started | 
2024-02-13 20:09:58.8536|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFBU" accepted. | 
2024-02-13 20:09:58.8536|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFBU" started. | 
2024-02-13 20:09:58.8626|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFBV" accepted. | 
2024-02-13 20:09:58.8626|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFBV" started. | 
2024-02-13 20:10:01.7316|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" accepted. | 
2024-02-13 20:10:01.7316|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" started. | 
2024-02-13 20:10:01.7324|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC1" accepted. | 
2024-02-13 20:10:01.7324|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC1" started. | 
2024-02-13 20:10:01.7806|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/swagger/index.html - - | 
2024-02-13 20:10:01.9224|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|DEBUG|Wildcard detected, all requests with hosts will be allowed. | 
2024-02-13 20:10:01.9224|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:10:01.9452|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/index.html' | 
2024-02-13 20:10:01.9452|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-02-13 20:10:02.0364|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup is scheduled to include browser refresh script injection. | 
2024-02-13 20:10:02.0518|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup was updated to include browser refresh script injection. | 
2024-02-13 20:10:02.0518|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" completed keep alive response. | 
2024-02-13 20:10:02.0518|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/swagger/index.html - - - 200 - text/html;charset=utf-8 275.9103ms | 
2024-02-13 20:10:02.0739|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC2" accepted. | 
2024-02-13 20:10:02.0739|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC2" started. | 
2024-02-13 20:10:02.0739|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" accepted. | 
2024-02-13 20:10:02.0739|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-bundle.js - - | 
2024-02-13 20:10:02.0739|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/_framework/aspnetcore-browser-refresh.js - - | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" started. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/swagger-ui-bundle.js' | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-standalone-preset.js - - | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/swagger-ui-standalone-preset.js' | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui.css - - | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/swagger-ui.css' | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC1" completed keep alive response. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/_framework/aspnetcore-browser-refresh.js - - - 200 13768 application/javascript;+charset=utf-8 11.1659ms | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|TRACE|Range header's value is empty. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|TRACE|Range header's value is empty. | 
2024-02-13 20:10:02.0793|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|TRACE|Range header's value is empty. | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|The file /swagger-ui-standalone-preset.js was not modified | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|The file /swagger-ui.css was not modified | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|The file /swagger-ui-bundle.js was not modified | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|DEBUG|Handled. Status code: 304 File: /swagger-ui-standalone-preset.js | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|DEBUG|Handled. Status code: 304 File: /swagger-ui-bundle.js | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|DEBUG|Handled. Status code: 304 File: /swagger-ui.css | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" completed keep alive response. | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC2" completed keep alive response. | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" completed keep alive response. | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-standalone-preset.js - - - 304 - text/javascript 10.0935ms | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui.css - - - 304 - text/css 9.8492ms | 
2024-02-13 20:10:02.0922|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/swagger/swagger-ui-bundle.js - - - 304 - text/javascript 19.6266ms | 
2024-02-13 20:10:02.1144|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/_vs/browserLink - - | 
2024-02-13 20:10:02.1785|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" completed keep alive response. | 
2024-02-13 20:10:02.1785|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 64.2416ms | 
2024-02-13 20:10:02.2984|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/swagger/v1/swagger.json - - | 
2024-02-13 20:10:02.2984|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:10:02.2984|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/v1/swagger.json' | 
2024-02-13 20:10:02.2984|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-02-13 20:10:02.3935|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" completed keep alive response. | 
2024-02-13 20:10:02.3935|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/1.1 GET http://localhost:5000/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 95.1952ms | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC3" received FIN. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC1" received FIN. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC0" received FIN. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC2" received FIN. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC1" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC0" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC2" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" disconnecting. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC1" disconnecting. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC2" disconnecting. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" disconnecting. | 
2024-02-13 20:10:05.0410|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN1CLOSVOFC3" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-02-13 20:10:05.0459|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC3" stopped. | 
2024-02-13 20:10:05.0459|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC0" stopped. | 
2024-02-13 20:10:05.0459|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC2" stopped. | 
2024-02-13 20:10:05.0459|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC1" stopped. | 
2024-02-13 20:11:10.6678|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC4" accepted. | 
2024-02-13 20:11:10.6678|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN1CLOSVOFC4" started. | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/1.1 GET http://localhost:5000/api/Aim - - | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|1 candidate(s) found for the request path '/api/Aim' | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|Endpoint 'PiggyBankBackEnd.Controllers.AimController.GetAllAims (PiggyBankBackEnd)' with route pattern 'api/Aim' is valid for the request path '/api/Aim' | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request matched endpoint 'PiggyBankBackEnd.Controllers.AimController.GetAllAims (PiggyBankBackEnd)' | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|DEBUG|Static files was skipped as the request already matched an endpoint. | 
2024-02-13 20:11:10.6703|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|DEBUG|The request has an origin header: 'http://localhost:3000'. | 
2024-02-13 20:11:10.6850|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|INFO|CORS policy execution successful. | 
2024-02-13 20:11:10.6850|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|WARN|Failed to determine the https port for redirect. | 
2024-02-13 20:11:10.7543|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|DEBUG|AuthenticationScheme: Bearer was not authenticated. | 
2024-02-13 20:11:10.7543|Microsoft.AspNetCore.Routing.EndpointMiddleware|INFO|Executing endpoint 'PiggyBankBackEnd.Controllers.AimController.GetAllAims (PiggyBankBackEnd)' | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|INFO|Route matched with {action = "GetAllAims", controller = "Aim"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult`1[System.Collections.Generic.IEnumerable`1[PiggyBankBackEnd.Entities.AimEntity]]] GetAllAims() on controller PiggyBankBackEnd.Controllers.AimController (PiggyBankBackEnd). | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Execution plan of authorization filters (in the following order): None | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000) | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Execution plan of exception filters (in the following order): None | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter, Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000) | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Resource Filter: Before executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter. | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Resource Filter: After executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter. | 
2024-02-13 20:11:10.7709|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Executing controller factory for controller PiggyBankBackEnd.Controllers.AimController (PiggyBankBackEnd) | 
2024-02-13 20:11:10.8646|Microsoft.EntityFrameworkCore.Infrastructure|DEBUG|An 'IServiceProvider' was created for internal use by Entity Framework. | 
2024-02-13 20:11:11.2104|Microsoft.EntityFrameworkCore.Infrastructure|DEBUG|Entity Framework Core 7.0.10 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer:7.0.10' with options: None | 
2024-02-13 20:11:11.2367|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Creating DbConnection. | 
2024-02-13 20:11:11.2711|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Created DbConnection. (33ms). | 
2024-02-13 20:11:11.2711|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Opening connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2207|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Opened connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2207|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Creating DbCommand for 'ExecuteNonQuery'. | 
2024-02-13 20:11:12.2270|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Created DbCommand for 'ExecuteNonQuery' (2ms). | 
2024-02-13 20:11:12.2270|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Initialized DbCommand for 'ExecuteNonQuery' (5ms). | 
2024-02-13 20:11:12.2270|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT 1 | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Command|INFO|Executed DbCommand (13ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT 1 | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Closing connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Closed connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB' (2ms). | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Creating DbCommand for 'ExecuteScalar'. | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Created DbCommand for 'ExecuteScalar' (0ms). | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Initialized DbCommand for 'ExecuteScalar' (0ms). | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Opening connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Opened connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2434|Microsoft.EntityFrameworkCore.Database.Command|DEBUG|Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']

IF EXISTS
    (SELECT *
     FROM [sys].[objects] o
     WHERE [o].[type] = 'U'
     AND [o].[is_ms_shipped] = 0
     AND NOT EXISTS (SELECT *
         FROM [sys].[extended_properties] AS [ep]
         WHERE [ep].[major_id] = [o].[object_id]
             AND [ep].[minor_id] = 0
             AND [ep].[class] = 1
             AND [ep].[name] = N'microsoft_database_tools_support'
    )
)
SELECT 1 ELSE SELECT 0 | 
2024-02-13 20:11:12.2772|Microsoft.EntityFrameworkCore.Database.Command|INFO|Executed DbCommand (27ms) [Parameters=[], CommandType='Text', CommandTimeout='30']

IF EXISTS
    (SELECT *
     FROM [sys].[objects] o
     WHERE [o].[type] = 'U'
     AND [o].[is_ms_shipped] = 0
     AND NOT EXISTS (SELECT *
         FROM [sys].[extended_properties] AS [ep]
         WHERE [ep].[major_id] = [o].[object_id]
             AND [ep].[minor_id] = 0
             AND [ep].[class] = 1
             AND [ep].[name] = N'microsoft_database_tools_support'
    )
)
SELECT 1 ELSE SELECT 0 | 
2024-02-13 20:11:12.2772|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Closing connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB'. | 
2024-02-13 20:11:12.2772|Microsoft.EntityFrameworkCore.Database.Connection|DEBUG|Closed connection to database 'PiggyBank' on server '(localdb)\MSSQLLocalDB' (0ms). | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|DEBUG|Executed controller factory for controller PiggyBankBackEnd.Controllers.AimController (PiggyBankBackEnd) | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|TRACE|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. | 
2024-02-13 20:11:12.2772|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|INFO|Executing action method PiggyBankBackEnd.Controllers.AimController.GetAllAims (PiggyBankBackEnd) - Validation state: Valid | 
2024-02-13 20:11:12.3070|Microsoft.EntityFrameworkCore.Query|DEBUG|Compiling query expression: 
'DbSet<AimEntity>()
    .Include(aim => aim.Images)
    .Include(aim => aim.User)' | 
2024-02-13 20:11:12.3498|Microsoft.EntityFrameworkCore.Query|DEBUG|Including navigation: 'AimEntity.Images'. | 
2024-02-13 20:11:12.3618|Microsoft.EntityFrameworkCore.Query|DEBUG|Including navigation: 'AimEntity.User'. | 
2024-02-13 20:11:12.4574|Microsoft.EntityFrameworkCore.Query|DEBUG|Generated query execution expression: 
'queryContext => new SingleQueryingEnumerable<AimEntity>(
    (RelationalQueryContext)queryContext, 
    RelationalCommandCache.QueryExpression(
        Client Projections:
            0 -> Dictionary<IProperty, int> { [Property: AimEntity.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: AimEntity.Date (DateTime) Required, 1], [Property: AimEntity.Price (double) Required, 2], [Property: AimEntity.Title (string) Required, 3], [Property: AimEntity.UserId (int) Required FK Index, 4], [Property: AimEntity.WayOfSaving (int) Required, 5] }
            1 -> 0
            2 -> 6
