2024-01-18 21:40:37.7130|Program|DEBUG|Program initialisation | 
2024-01-18 21:40:38.7255|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/swagger/index.html - - | 
2024-01-18 21:40:38.8543|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|DEBUG|Wildcard detected, all requests with hosts will be allowed. | 
2024-01-18 21:40:38.8543|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-01-18 21:40:38.8701|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/index.html' | 
2024-01-18 21:40:38.8701|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-01-18 21:40:38.9487|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup is scheduled to include browser refresh script injection. | 
2024-01-18 21:40:38.9487|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. | 
2024-01-18 21:40:38.9487|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 1 with length 4096 and flags NONE. | 
2024-01-18 21:40:38.9601|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 1 with length 996 and flags NONE. | 
2024-01-18 21:40:38.9601|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 1 with length 81 and flags NONE. | 
2024-01-18 21:40:38.9601|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup was updated to include browser refresh script injection. | 
2024-01-18 21:40:38.9601|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. | 
2024-01-18 21:40:38.9601|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/swagger/index.html - - - 200 - text/html;charset=utf-8 240.7487ms | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/_framework/aspnetcore-browser-refresh.js - - | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 3 with length 13768 and flags NONE. | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/_framework/aspnetcore-browser-refresh.js - - - 200 13768 application/javascript;+charset=utf-8 4.4154ms | 
2024-01-18 21:40:38.9911|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. | 
2024-01-18 21:40:39.0812|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-18 21:40:39.0812|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/_vs/browserLink - - | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 9986 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4807|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 160 and flags NONE. | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 1409.0225ms | 
2024-01-18 21:40:40.4883|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. | 
2024-01-18 21:40:40.6347|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-18 21:40:40.6486|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/swagger/v1/swagger.json - - | 
2024-01-18 21:40:40.6486|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-01-18 21:40:40.6486|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/v1/swagger.json' | 
2024-01-18 21:40:40.6486|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-01-18 21:40:40.7948|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. | 
2024-01-18 21:40:40.7948|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 7 with length 11578 and flags NONE. | 
2024-01-18 21:40:40.7948|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0O9IAKNJ3R" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. | 
2024-01-18 21:40:40.7948|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 148.1250ms | 
