2024-01-13 15:32:28.7814|Program|DEBUG|Program initialisation | 
2024-01-13 15:32:28.9932|Microsoft.Hosting.Lifetime|INFO|Now listening on: http://localhost:5000 | 
2024-01-13 15:32:28.9932|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly PiggyBankBackEnd | 
2024-01-13 15:32:28.9932|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh | 
2024-01-13 15:32:28.9932|Microsoft.AspNetCore.Hosting.Diagnostics|DEBUG|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net | 
2024-01-13 15:32:28.9932|Microsoft.Hosting.Lifetime|INFO|Application started. Press Ctrl+C to shut down. | 
2024-01-13 15:32:28.9932|Microsoft.Hosting.Lifetime|INFO|Hosting environment: Development | 
2024-01-13 15:32:28.9932|Microsoft.Hosting.Lifetime|INFO|Content root path: F:\Yulya\repos\PiggyBank\PiggyBankBackEnd | 
2024-01-13 15:32:28.9932|Microsoft.Extensions.Hosting.Internal.Host|DEBUG|Hosting started | 
2024-01-13 15:32:29.0122|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME8" accepted. | 
2024-01-13 15:32:29.0122|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME7" accepted. | 
2024-01-13 15:32:29.0122|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME8" started. | 
2024-01-13 15:32:29.0122|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME7" started. | 
2024-01-13 15:32:29.0436|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN0K5D9HJME7" received FIN. | 
2024-01-13 15:32:29.0436|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN0K5D9HJME8" received FIN. | 
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|DEBUG|Failed to authenticate HTTPS connection. | System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ProcessAuthenticationWithTelemetryAsync(Boolean isAsync, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|DEBUG|Failed to authenticate HTTPS connection. | System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ProcessAuthenticationWithTelemetryAsync(Boolean isAsync, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME7" stopped. | 
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME8" stopped. | 
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN0K5D9HJME8" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-01-13 15:32:29.0528|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|DEBUG|Connection id "0HN0K5D9HJME7" sending FIN because: "The Socket transport's send loop completed gracefully." | 
2024-01-13 15:32:29.1710|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME9" accepted. | 
2024-01-13 15:32:29.1710|Microsoft.AspNetCore.Server.Kestrel.Connections|DEBUG|Connection id "0HN0K5D9HJME9" started. | 
2024-01-13 15:32:29.1987|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|DEBUG|Connection 0HN0K5D9HJME9 established using the following protocol: Tls13 | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. | 
2024-01-13 15:32:29.2235|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received HEADERS frame for stream ID 1 with length 466 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-13 15:32:29.2400|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. | 
2024-01-13 15:32:29.2590|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/swagger/index.html - - | 
2024-01-13 15:32:29.3208|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|DEBUG|Wildcard detected, all requests with hosts will be allowed. | 
2024-01-13 15:32:29.3208|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-01-13 15:32:29.3332|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/index.html' | 
2024-01-13 15:32:29.3332|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup is scheduled to include browser refresh script injection. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 1 with length 4096 and flags NONE. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 1 with length 996 and flags NONE. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 1 with length 81 and flags NONE. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|DEBUG|Response markup was updated to include browser refresh script injection. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. | 
2024-01-13 15:32:29.3947|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/swagger/index.html - - - 200 - text/html;charset=utf-8 149.3649ms | 
2024-01-13 15:32:29.4376|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-13 15:32:29.4415|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/_framework/aspnetcore-browser-refresh.js - - | 
2024-01-13 15:32:29.4415|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. | 
2024-01-13 15:32:29.4415|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 3 with length 13768 and flags NONE. | 
2024-01-13 15:32:29.4415|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. | 
2024-01-13 15:32:29.4415|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/_framework/aspnetcore-browser-refresh.js - - - 200 13768 application/javascript;+charset=utf-8 4.8271ms | 
2024-01-13 15:32:29.4590|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-13 15:32:29.4590|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/_vs/browserLink - - | 
2024-01-13 15:32:29.4842|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 9986 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 10240 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 160 and flags NONE. | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 31.2066ms | 
2024-01-13 15:32:29.4843|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. | 
2024-01-13 15:32:29.5575|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY. | 
2024-01-13 15:32:29.5575|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7216/swagger/v1/swagger.json - - | 
2024-01-13 15:32:29.5575|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|TRACE|All hosts are allowed. | 
2024-01-13 15:32:29.5575|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|DEBUG|No candidates found for the request path '/swagger/v1/swagger.json' | 
2024-01-13 15:32:29.5575|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|DEBUG|Request did not match any endpoints | 
2024-01-13 15:32:29.6265|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS. | 
2024-01-13 15:32:29.6265|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 7 with length 11578 and flags NONE. | 
2024-01-13 15:32:29.6265|Microsoft.AspNetCore.Server.Kestrel.Http2|TRACE|Connection id "0HN0K5D9HJME9" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. | 
2024-01-13 15:32:29.6265|Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7216/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 70.1773ms | 
